patent_id,title,assignee,grant_date,label,confidence,rationale,insufficient_info,unparsed,model
US11673568B2,Hybrid electric vehicle and engine start information display method therefor,Hyundai Motor Company Kia Motors Corporation,06/13/2023,neither,3,"The patent describes a method for displaying engine start information for a hybrid electric vehicle, which does not involve identifying, tracking, monitoring, profiling, or extracting information about people, nor does it relate to armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US11673476B2,Method of optimizing system efficiency for battery powered electric motors,"Tula eTechnology, Inc.",06/13/2023,neither,3,"The patent describes a method for controlling an electric motor to optimize system efficiency, focusing on battery and motor efficiency for pulsed and continuous modes, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11674892B2,Discrete sample introduction module (DSIM) for gas analysis by laser absorption spectroscopy,UNITED STATES GEOLOGICAL SURVEY,06/13/2023,neither,3,"The patent describes a system for diluting and analyzing gas samples using laser absorption spectroscopy, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11673914B2,Peptide therapies for reduction of macular thickening,"Allegro Pharmaceuticals, LLC",06/13/2023,neither,3,"The patent describes compounds and methods for inhibiting integrins and angiogenesis for therapeutic purposes, such as treating viral infections or tumors, with no mention of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11678372B1,System and method for hidden node resolution via collision avoidance in 4G automatic link establishment (ALE) stations,"Rockwell Collins, Inc.",06/13/2023,neither,3,"The patent describes a system for collision avoidance in Automatic Link Exchange (ALE) stations to establish a handshake for a linked call, focusing on preventing interference by identifying transmission and reception sub-channels.",False,,google/gemini-2.5-flash-lite
US11682764B2,Cathode material and battery using same,"Panasonic Intellectual Property Management Co., Ltd.",06/20/2023,neither,3,"The patent describes a cathode material and a battery using the same, focusing on improved charge/discharge efficiency, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11684270B2,Method for collection of blood pressure measurement,"Bodymatter, Inc.",06/27/2023,neither,3,"The patent describes a system to measure blood pressure and provide metrics to a user, with no indication of identifying, tracking, or monitoring people for a third party, nor any military application.",False,,google/gemini-2.5-flash-lite
US11684632B2,"Maribavir isomers, compositions, methods of making and methods of using",Takeda Pharmaceutical Company Limited,06/27/2023,neither,3,"The patent describes novel compositions and methods of using maribavir for medical therapy, focusing on enhancing effectiveness and counteracting adverse effects.",False,,google/gemini-2.5-flash-lite
US11687031B2,Lensfree method for imaging biological samples in three dimensions,IMEC VZW Katholieke Universiteit Leuven,06/27/2023,neither,3,"The patent describes a method for three-dimensional imaging of biological samples using digital holographic reconstruction, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11688039B2,Method for generating a super-resolution image and related device,"TELEDYNE DIGITAL IMAGING, INC.",06/27/2023,neither,3,"The patent describes a method for generating a super-resolution image by combining two low-resolution images, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11688154B2,Analysis and sorting in aquaculture,X Development LLC,06/27/2023,neither,3,"The patent describes methods for sorting fish in aquaculture based on physical characteristics and condition factors from images, with no indication of identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US11699148B2,Email address token integration,Swoop IP Holdings LLC,07/11/2023,neither,3,"The patent describes a system for processing transactions using email address tokens for validation, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11701353B2,"Methods, compositions, and uses of novel FYN kinase inhibitors","Pathways Neuro Pharma, Inc.",07/18/2023,neither,3,"The patent describes methods and compounds for inhibiting Fyn kinase for disease treatment, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11702178B2,"Marine propulsion control system, method, and user interface for marine vessel docking and launch",Brunswick Corporation,07/18/2023,neither,3,"The patent describes a system for controlling marine propulsion for docking and launching, with no indication of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11721148B2,"Authorization system, management server and authorization method",Nippon Telegraph and Telephone Corporation,08/08/2023,neither,2,"The patent describes a system for managing guest invitations for a smart lock, focusing on reducing owner burden and preventing impersonation, which is a user authentication function.",False,,google/gemini-2.5-flash-lite
US11721034B1,Systems and methods for digitally representing a scene with multi-faceted primitives,"Illuscio, Inc.",08/08/2023,neither,2,"The patent describes methods for digitally representing a scene with multi-faceted primitives and non-positional characteristics, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11702461B2,T-cell modulatory multimeric polypeptides comprising reduced-affinity immunomodulatory polypeptides,"Cue Biopharma, Inc.",07/18/2023,neither,1,"The patent describes T-cell modulatory polypeptides for modulating immune responses, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11722234B2,Adaptive receiver in a non-orthogonal multiple access (NOMA) communication systems,Telefonaktiebolaget LM Ericsson (publ),08/08/2023,neither,3,"The patent describes improving communication rates and fairness in NOMA systems, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11727130B1,Providing access for online content via secured URL,WhatsApp LLC,08/15/2023,neither,3,"The patent describes a method for sharing restricted content via a secured URL, focusing on verifying the identity of the recipient without revealing their identifying information to the content provider, which is a general access control mechanism.",False,,google/gemini-2.5-flash-lite
US11741373B2,"Turbulence field update method and apparatus, and related device thereof","INSPUR SUZHOU INTELLIGENT TECHNOLOGY CO., LTD.",08/29/2023,neither,2,"The patent describes a method for updating turbulence data using machine learning and fluid dynamics equations, with no mention of people or military applications.",False,,google/gemini-2.5-flash-lite
US11740898B2,Computing device and method,"SHANGHAI CAMBRICON INFORMATION TECHNOLOGY CO., LTD",08/29/2023,neither,1,"The patent describes a general computation device for performing machine learning computations using fixed-point data to improve processing speed and efficiency, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11744159B2,"Piezoelectric laminate, method of manufacturing piezoelectric laminate and piezoelectric element","SUMITOMO CHEMICAL COMPANY, LIMITED",08/29/2023,neither,3,"The patent describes a piezoelectric laminate and its manufacturing method, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11722135B2,Superconducting AC switch system,NORTHROP GRUMMAN SYSTEMS CORPORATION,08/08/2023,neither,3,"The patent describes a superconducting AC switch system using Josephson junctions for signal switching, with no mention of people identification, tracking, or military applications.",False,,google/gemini-2.5-flash-lite
US11741601B2,Systems and methods for analyzing perfusion-weighted medical imaging using deep neural networks,The Regents of the University of California,08/29/2023,neither,3,"The patent describes analyzing medical imaging data to estimate perfusion parameters and generate a report indicating perfusion in the subject, which is a medical application.",False,,google/gemini-2.5-flash-lite
US11747185B2,Systems and methods for multiphase flow metering accounting for dissolved gas,"Schneider Electric Systems USA, Inc.",09/05/2023,neither,3,"The patent describes a system for metering fluid flow and determining dissolved gas content, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11755252B2,Expanding a distributed storage system,Weka.IO Ltd,09/12/2023,neither,3,"The patent describes a distributed storage system for managing data across multiple computing and storage devices, focusing on failure resilience and load balancing, with no mention of identifying, tracking, or monitoring people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US11752187B2,Anti-obesity composition including Geumhwagyu extract as active ingredient,Andong National University Industry-Academic Cooperation Foundation,09/12/2023,neither,3,"The patent describes a composition for preventing or managing obesity by inhibiting lipid accumulation in adipocytes, with no mention of identifying, tracking, monitoring, profiling, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11764003B2,Energy storage devices,YEDA RESEARCH AND DEVELOPMENT CO. LTD.,09/19/2023,neither,3,"The patent describes a hybrid supercapacitor with a color-indicating charging state, focusing on its construction and use as an energy storage device, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11765710B2,Method for transmit and receive power control in mesh systems,InterDigital Technology Corporation,09/19/2023,neither,3,"The patent describes a method for controlling transmit power in a wireless local area network (WLAN) to optimize signal transmission between a station and an access point, which is a general networking function.",False,,google/gemini-2.5-flash-lite
US11760339B2,Active safety suspension system,"ClearMotion, Inc.",09/19/2023,neither,3,"The patent describes a suspension system for improving vehicle safety and drivability by adjusting suspension force and position based on sensor input, with no indication of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11767311B2,Acid secretion inhibitor and use thereof,"Ildong Pharmaceutical Co., Ltd.",09/26/2023,neither,3,"The patent describes a novel compound for inhibiting acid secretion, which is a pharmaceutical application and does not involve identifying, tracking, monitoring, profiling, or extracting information about people, nor does it relate to armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US11776028B2,"Commercial transaction system, administration server, and program","BWB, Co., Ltd.",10/03/2023,neither,3,"The patent describes a commercial transaction system for e-commerce and customs clearance, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US11768878B2,Search results display in a process control system,"FISHER-ROSEMOUNT SYSTEMS, INC.",09/26/2023,neither,3,"The patent describes a system for organizing and searching process plant-related data within a process control system, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11769069B2,"Superconducting circuit structure, superconducting quantum chip and superconducting quantum computer","Beijing Baidu Netcom Science and Technology Co., Ltd.",09/26/2023,neither,3,"The patent describes a superconducting circuit structure for a superconducting quantum computer, focusing on computational qubits, bus qubits, and coupler qubits to regulate coupling strength and achieve quantum gate operations, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11776319B2,Methods and systems to predict activity in a sequence of images,FotoNation Limited,10/03/2023,neither,2,"The patent describes a method for determining activity in a sequence of images by forming feature blocks, normalizing weightings, and passing them through a predictive module, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11781070B2,Mesogen compounds,"Transitions Optical, Ltd.",10/10/2023,neither,1,"The patent describes mesogen compounds for liquid crystal compositions and optical elements, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11788086B2,Antitumor compounds and tumor diagnosis,CBMED GMBH CENTER FOR BIOMARKER RESEARCH IN MEDICINE,10/17/2023,neither,3,"The patent describes compounds and methods for the treatment, diagnosis, and prognosis of tumors and cancers, which does not involve identifying, tracking, monitoring, profiling, or extracting information about people in a surveillance context, nor is it explicitly for armed forces or defense operations.",False,,google/gemini-2.5-flash-lite
US11782761B2,Resource management unit for capturing operating system configuration states and offloading tasks,Google LLC,10/10/2023,neither,3,"The patent describes methods for capturing operating system configuration states and offloading resource-related tasks to improve computing system performance, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11790893B2,Voice processing method based on artificial intelligence,LG ELECTRONICS INC.,10/17/2023,neither,2,"The patent describes a voice processing method for removing overlapping words from utterances within a dialog group, applicable to AI modules, UAVs, robots, and AR/VR devices, without indicating any surveillance or military application.",False,,google/gemini-2.5-flash-lite
US11789287B2,"Display system based on four-dimensional light field, and display method therefor","Beijing BOE Optoelectronics Technology Co., Ltd. BOE Technology Group Co., Ltd.",10/17/2023,neither,1,"The patent describes a display system and method using a light field, light sources, and a display panel to transmit light to a target position, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11790368B2,Auto-evolving database endorsement policies,International Business Machines Corporation,10/17/2023,neither,3,"The patent describes modifying endorsement policies based on correlations between historical fraud patterns and predicted future fraud attempts, which is a general database and transaction security function.",False,,google/gemini-2.5-flash-lite
US11809382B2,System and method for supporting versioned objects,"Nutanix, Inc.",11/07/2023,neither,3,"The patent describes updating and managing versions of objects in a data structure, which is a general database operation.",False,,google/gemini-2.5-flash-lite
US11814364B2,Pyridine N-oxide derivatives useful as factor XIa inhibitors,Janssen Pharmaceutica NV,11/14/2023,neither,3,"The patent describes pyridine N-oxide derivatives for treating thromboembolic and inflammatory disorders, which is a pharmaceutical application.",False,,google/gemini-2.5-flash-lite
US11806490B2,Cerebrospinal fluid shunt valve system,Wisconsin Alumni Research Foundation,11/07/2023,neither,3,"The patent describes a medical device for monitoring and correcting intracranial pressure, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11802304B2,Method for fragmenting DNA by nick translation,"New England Biolabs, Inc.",10/31/2023,neither,3,"The patent describes a method for DNA fragmentation using enzymes and modified bases, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11816350B2,Managing overwrite data within solid state drives,"Western Digital Technologies, Inc.",11/14/2023,neither,3,"The patent describes managing overwrite data within solid state drives by using paired overwrite memory blocks and a control table to store data sequentially and direct overwrite data to specific locations, which is a technical function of storage device management.",False,,google/gemini-2.5-flash-lite
US11818131B2,Systems and methods for scalable-factor authentication,"Live Nation Entertainment, Inc.",11/14/2023,neither,3,"The patent describes authenticating a user device to access resources based on selected challenge workflows, which is a standard authentication process for user access.",False,,google/gemini-2.5-flash-lite
US11830048B1,Computer implemented systems and non-transitory computer readable media for testing and purchase of goods,"Wells Fargo Bank, N.A.",11/28/2023,neither,3,"The patent describes systems for processing customer requests to access and test purchasable items using financial assessments, which is a commercial transaction and not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11831006B2,"Electrode, secondary battery including the electrode, and method of preparing the electrode","LG Chem, Ltd.",11/28/2023,neither,3,"The patent describes an electrode and secondary battery, focusing on material composition and preparation methods, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11818625B2,Sensitive area management,International Electronic Machines Corp.,11/14/2023,surveillance,3,"The patent describes an unmanned mobile observation device used to acquire observation data for a sensitive area, which is evaluated to identify defects, implying monitoring of a location and potentially people within it.",False,,google/gemini-2.5-flash-lite
US11816477B2,Obfuscation for protection of streaming media and other data flows,ARRIS Enterprises LLC,11/14/2023,neither,2,"The patent describes transforming program code to prevent unauthorized access to video, which is a general data protection mechanism, not surveillance or military use.",False,,google/gemini-2.5-flash-lite
US11833788B2,Method for producing a multi-layer substrate,HENKEL AG & CO. KGAA,12/05/2023,neither,1,"The patent describes a method for producing a multi-layer substrate with a multifunctional coating, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11837247B2,"Audio decoder, audio encoder, method for providing a decoded audio signal, method for providing an encoded audio signal, audio stream, audio stream provider and computer program using a stream identifier",Fraunhofer-Gesellschaft zur Foerderung der angewandten Forschung e.V.,12/05/2023,neither,3,"The patent describes an audio decoder and encoder that adjusts decoding parameters based on configuration information and a stream identifier, which is a general audio processing function.",False,,google/gemini-2.5-flash-lite
US11836290B2,Spread spectrum sensor scanning using resistive-inductive-capacitive sensors,Cirrus Logic International Semiconductor Ltd.,12/05/2023,neither,3,"The patent describes a system for controlling the spectrum of resistive-inductive-capacitive sensors by varying timing parameters, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11841853B2,Identifying related field sets based on related source types,SPLUNK Inc.,12/12/2023,neither,3,"The patent describes identifying related data and field sets based on similarity, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11842412B2,Aggregated distribution for energy demand response,TOTAL SOLAR INTERNATIONAL NORTH CAROLINA STATE UNIVERSITY,12/12/2023,neither,3,"The patent describes an aggregated distribution system for managing HVAC and battery energy usage profiles, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11844816B2,Compositions and methods for augmenting the nasal microbiome,THE TRANSLATIONAL GENOMICS RESEARCH INSTITUTE ARIZONA BOARD OF REGENTS ON BEHALF OF NORTHERN ARIZONA UNIVERSITY,12/19/2023,neither,3,"The patent describes a method for reducing colonization of microorganisms in the nasal cavity using probiotic compositions, which is a medical treatment and not related to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11844859B2,Dry powder compositions for intranasal delivery,Nasus Pharma Ltd.,12/19/2023,neither,3,"The patent describes pharmaceutical compositions for intranasal administration of an opioid receptor antagonist to treat opioid overdose, which is a medical application.",False,,google/gemini-2.5-flash-lite
US11850055B2,"Electroencephalographic data analysis system, information processing terminal, electronic device, and method of presenting information for dementia examination","MAXELL, LTD.",12/26/2023,neither,3,"The patent describes a system for analyzing electroencephalogram data for dementia examination, which is a medical diagnostic purpose and not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11854821B2,Hard mask removal method,"Taiwan Semiconductor Manufacturing Co., Ltd.",12/26/2023,neither,3,"The patent describes a method for removing a hard mask during semiconductor fabrication, which is a standard manufacturing process.",False,,google/gemini-2.5-flash-lite
US11852353B2,Gas cooking appliance with electromechanical valves and rotary burner controls,"Midea Group Co., Ltd.",12/26/2023,neither,3,"The patent describes a gas cooking appliance with electromechanical valves and rotary burner controls to regulate gas flow to a gas burner, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11842719B2,"Sound processing method, sound processing apparatus, and recording medium",YAMAHA CORPORATION,12/12/2023,neither,3,"The patent describes a method for processing audio signals to impart sound expressions to notes, which is a general audio manipulation technique, not related to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11860294B2,Electromagnetic vector sensors for a smart-device-based radar system,Google LLC,01/02/2024,neither,3,"The patent describes techniques for implementing electromagnetic vector sensors for a smart-device-based radar system, focusing on reducing the footprint for space-constrained devices, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11874871B2,Detecting content in a real-time video stream recorded by a detection unit,"Matroid, Inc.",01/16/2024,dual_use_ambiguous,2,"The patent describes detecting objects, faces, or other entities within media content, which could be used for surveillance but is not explicitly stated as such.",False,,google/gemini-2.5-flash-lite
US11875424B2,"Point cloud data processing method and device, computer device, and storage medium",SHENZHEN UNIVERSITY,01/16/2024,neither,2,"The patent describes a method for processing point cloud data using deep learning for semantic classification, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11876949B2,Layered scene decomposition CODEC with transparency,Avalon Holographics Inc.,01/16/2024,neither,3,"The patent describes a CODEC for multi-dimensional video streaming, interactive gaming, and light field display applications, focusing on layered scene decomposition and rendering techniques, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11877181B2,Congestion control for multiple radio access technologies on an unlicensed band,QUALCOMM Incorporated,01/16/2024,neither,2,"The patent describes methods for managing wireless communication congestion on an unlicensed band by identifying channel occupancy times and calculating a congestion control parameter, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11890281B2,SHP2 phosphatase inhibitors and methods of making and using the same,"Relay Therapeutics, Inc.",02/06/2024,neither,1,"The patent describes crystalline forms of a chemical compound and methods of making and using it, which is a pharmaceutical or chemical invention and does not involve surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11896210B2,Method and apparatus for coupling soft tissue to a bone,"Biomet Sports Medicine, LLC",02/13/2024,neither,3,"The patent describes a surgical method for repairing soft tissue tears using collapsible tubes and sutures, which is a medical application and not related to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11897571B2,Seat post,"Fox Factory, Inc.",02/13/2024,neither,3,"The patent describes a system for adjusting the height of a seat post using a user interface and a motive source, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11901846B2,Motor emulator,"PLECKO CO., LTD.",02/13/2024,neither,3,"The patent describes a motor simulator for testing an inverter, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11907360B2,Systems and methods for deploying countermeasures against unauthorized scripts interfering with the rendering of content elements on information resources,Google LLC,02/20/2024,neither,2,"The patent describes systems for ensuring content elements are displayed correctly by rendering them in different formats if an initial attempt fails, which is a general web rendering and security function.",False,,google/gemini-2.5-flash-lite
US11904724B2,Method for estimating an operating parameter of a battery cell in a vehicle,VOLVO TRUCK CORPORATION,02/20/2024,neither,3,"The patent describes a method for estimating operating parameters of a battery cell for an electrical propulsion system in a vehicle, focusing on capacity and impedance using SOC estimators and voltage error minimization.",False,,google/gemini-2.5-flash-lite
US11910073B1,Automated preview generation for video entertainment content,"Amazon Technologies, Inc.",02/20/2024,neither,3,"The patent describes generating previews for video entertainment content by extracting features and selecting segments based on emotion and plot summary, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11917073B2,Integrity protection,Telefonaktiebolaget LM Ericsson (publ),02/27/2024,neither,3,"The patent describes a message authentication code for integrity protection over a communications network, which is a general security function not specific to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11918354B2,Particle-containing membrane and particulate electrode for analyte sensors,"DexCom, Inc.",03/05/2024,neither,3,"The patent describes a sensor for continuous analyte measurement, which is a medical or biological application, not surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11918803B2,Systems and methods for direct current nerve conduction block,"Presidio Medical, Inc.",03/05/2024,neither,3,"The patent describes a medical system for nerve conduction block using direct current and electrodes, with no mention of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11919807B2,High refractive index phosphate glass,CORNING INCORPORATED,03/05/2024,neither,1,"The patent describes glasses with high refractive indices and low density for optical applications, with no mention of identifying, tracking, monitoring people, or military defense operations.",False,,google/gemini-2.5-flash-lite
US11928710B2,Computer platform and network for enhanced search management,"RAKUTEN, INC.",03/12/2024,neither,3,The patent describes a search management process and platform that uses USER data to build libraries of keywords for associating merchant selections in response to queries.,False,,google/gemini-2.5-flash-lite
US11940351B2,Borescope that processes image data into 3-d data for optically inspecting gas turbines,Lufthansa Technik AG,03/26/2024,neither,3,"The patent describes a borescope for inspecting gas turbines by processing image data into 3-D data using triangulation, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11949417B2,Precision oscillators that use imprecise components,TEXAS INSTRUMENTS INCORPORATED,04/02/2024,neither,3,"The patent describes precision oscillators using imprecise components, focusing on the internal circuitry of the oscillator itself.",False,,google/gemini-2.5-flash-lite
US11934562B2,"Data processing device, data processing method, data processing program, terminal device, and data processing system",SONY GROUP CORPORATION,03/19/2024,neither,1,"The patent describes a general data processing device for noise removal, measurement, and data set updating, with no specific application to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11961803B2,Semiconductor structure having high breakdown voltage etch-stop layer,"Taiwan Semiconductor Manufacturing Co., Ltd.",04/16/2024,neither,1,"The patent describes a method for forming a semiconductor structure with an etch-stop layer, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11962699B2,Parallel tokenization of decimal information in a distributed network environment,Protegrity Corporation,04/16/2024,neither,3,"The patent describes parallel tokenization of decimal information for data protection in a distributed network environment, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11964953B2,Substituted aminothiazoles as DGKzeta inhibitors for immune activation,Bayer Aktiengesellschaft Deutsches Krebsforschungszentrum,04/23/2024,neither,3,"The patent describes aminothiazole compounds for pharmaceutical compositions for the treatment and/or prophylaxis of diseases, specifically DGKζ regulated disorders.",False,,google/gemini-2.5-flash-lite
US11973695B2,Information processing apparatus and information processing method,TOYOTA JIDOSHA KABUSHIKI KAISHA Korea Advanced Institute of Science and Technology,04/30/2024,neither,3,"The patent describes implementing machine learning to estimate the quality of service of an application based on workload and resource use information, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11975060B2,Controlled release vaccines and methods of treating Brucella diseases and disorders,The Texas A&M University System,05/07/2024,neither,3,"The patent describes methods and compositions for treating Brucella induced diseases and disorders, specifically relating to vaccines and their controlled release, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11976355B2,Method for manufacturing an environmental barrier,SAFRAN CERAMICS CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE UNIVERSITE DE BORDEAUX,05/07/2024,neither,3,"The patent describes a method for manufacturing a part with improved resistance to oxidation and high temperature-corrosion using a specific coating technique, with no mention of identifying, tracking, monitoring people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US11968199B2,Methods for authenticating photographic image data,TruePic Inc.,04/23/2024,neither,3,"The patent describes a method for authenticating image files by generating and sending a hash file instead of the entire image file, which is a general data integrity and authentication technique.",False,,google/gemini-2.5-flash-lite
US11980504B2,Fiber Bragg grating end effector force sensor,"Intuitive Surgical Operations, Inc.",05/14/2024,neither,3,"The patent describes a force sensing device for a surgical instrument end effector using fiber Bragg gratings, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11988804B2,Rule-based environmental condition impact assessments,Raytheon Company,05/21/2024,neither,3,"The patent describes a system for assessing the impact of environmental conditions on specified equipment based on user-defined rules, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11992981B2,Expanded pellets and method for manufacturing molded components using them,adidas AG,05/28/2024,neither,3,"The patent describes a method for producing and using expanded polymer pellets for manufacturing molded components, specifically mentioning applications like cushioning elements for sports apparel, with no indication of identifying, tracking, monitoring, profiling, or military/defense operations.",False,,google/gemini-2.5-flash-lite
US11998611B2,Cryptophycin antibody conjugates for the treatment of cancer,SANOFI,06/04/2024,neither,1,"The patent describes cryptophycin antibody conjugates for the treatment of cancer, which is a medical application and not related to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US12040181B2,Modulated atomic layer deposition,Lam Research Corporation,07/16/2024,neither,3,"The patent describes methods for depositing thin films using modulated atomic layer deposition, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11994694B2,Microlens array with tailored sag profile,Apple Inc.,05/28/2024,neither,3,"The patent describes an optical device with microlenses to tailor the sag profile of beams of optical radiation, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US12010440B2,Optical image stabilization movement to create a super-resolution image of a scene,Google LLC,06/11/2024,neither,3,"The patent describes creating a super-resolution image of a scene by introducing movement to camera components and performing computations based on sub-pixel offsets, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US12045854B2,Geospatially informed resource utilization,Google LLC,07/23/2024,neither,2,"The patent describes adjusting physical location usage based on viewability scores derived from traffic data, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US12047404B2,Method to provide secure operation of a lighting network,SIGNIFY HOLDING B.V.,07/23/2024,neither,2,"The patent describes controlling a lighting network between normal and secured modes based on configuration status, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US12049335B2,"Storage and/or transportation of produce, flowers and plants","CAMBRIDGE CROPS, INC.",07/30/2024,neither,3,"The patent describes methods for improving the storage and transportation of produce, flowers, and plants by coating them with various substances, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US12053607B2,Devices and methods for treating skin,HydraFacial LLC,08/06/2024,neither,1,"The patent describes an apparatus for treating skin using a console, handpiece, and fluid delivery system, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US12061665B2,Inverse element arithmetic apparatus and memory system,Kioxia Corporation,08/13/2024,neither,1,"The patent describes an arithmetic apparatus for approximate calculation using an extended binary GCD process, with no mention of identifying, tracking, monitoring, profiling people, or military/defense operations.",False,,google/gemini-2.5-flash-lite
