patent_id,title,assignee,grant_date,label,confidence,rationale,insufficient_info,unparsed,model
US11294907B2,Domain query execution using user-provided definition,International Business Machines Corporation,04/05/2022,neither,3,"The patent describes a method for executing domain queries by receiving user-provided definitions for terms, which is a general database and knowledge management function.",False,,google/gemini-2.5-flash-lite
US11288581B2,Subsymbolic encoding with preserved semantic relationships,SAP SE,03/29/2022,neither,3,"The patent describes a method for encoding symbolic data into a subsymbolic format for a 'subsymbolic intelligence system', which is a general-purpose data processing task.",False,,google/gemini-2.5-flash-lite
US11295083B1,Neural models for named-entity recognition,"Amazon Technologies, Inc.",04/05/2022,neither,3,"The patent describes techniques for named-entity recognition, which is a general natural language processing task for classifying words into predefined categories, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11288452B2,Dual monolingual cross-entropy-delta filtering of noisy parallel data and use thereof,"Beijing DiDi Infinity Technology and Development Co., Ltd.",03/29/2022,neither,3,"The patent describes filtering noisy parallel data for training a machine translation model, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11295085B2,Navigating electronic documents using domain discourse trees,Oracle International Corporation,04/05/2022,neither,3,"The patent describes a method for navigating electronic documents using discourse trees and rhetorical relationships, which is a general text processing task.",False,,google/gemini-2.5-flash-lite
US11295092B2,Automatic post-editing model for neural machine translation,Google LLC,04/05/2022,neither,3,"The patent describes techniques for training an automatic post-editing model to correct translation errors introduced by a neural machine translation model, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11295088B2,Sanitizing word predictions,Apple Inc.,04/05/2022,neither,3,"The patent describes modifying word predictions based on context information to avoid predetermined semantic references, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11295841B2,Unsupervised learning and prediction of lines of therapy from high-dimensional longitudinal medications data,"Tempus Labs, Inc.",04/05/2022,neither,3,"The patent describes a method for labeling lines of therapy from medication data to identify treatment intervals, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11301563B2,Recurrent neural network based anomaly detection,International Business Machines Corporation,04/12/2022,neither,2,"The patent describes detecting abnormal system call sequences in a computing environment to identify differences between predicted and observed sequences, generating an alert, which is a general system monitoring function.",False,,google/gemini-2.5-flash-lite
US11301521B1,Suggestions for fallback social contacts for assistant systems,"Meta Platforms, Inc.",04/12/2022,neither,3,"The patent describes a system for identifying and recommending social contacts based on user input and subject association, which is a general assistant function.",False,,google/gemini-2.5-flash-lite
US11308938B2,Synthesizing speech recognition training data,"SoundHound, Inc.",04/19/2022,neither,3,"The patent describes generating speech synthesis parameter sets and synthesizing speech to create training data for speech recognition, which is a general language technology application.",False,,google/gemini-2.5-flash-lite
US11314766B2,Method and/or system for manipulating tree expressions,"Robert T. and Virginia T. Jenkins as Trustees of the Jenkins Family Trust Dated Feb. 8, 2002",04/26/2022,neither,1,"The patent describes methods and systems for manipulating tree expressions, which is a general computer science concept with no stated application to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11314370B2,Method for extracting salient dialog usage from live data,Apple Inc.,04/26/2022,neither,3,"The patent describes training a virtual assistant to recognize user requests using live usage data and data relating to future events, which is a general-purpose function.",False,,google/gemini-2.5-flash-lite
US11315132B2,Customer journey prediction and customer segmentation,INTERNATIONAL BUSINESS MACHINES CORPORATION,04/26/2022,neither,3,"The patent describes predicting customer journey outcomes and segmenting customers using machine learning operations, which is a general business analytics function.",False,,google/gemini-2.5-flash-lite
US11316807B2,Microservice deployment in multi-tenant environments,International Business Machines Corporation,04/26/2022,neither,3,"The patent describes a method for customizing a chat-bot by determining affected modules of main computer code using embedding vectors, which is a general software deployment and customization task.",False,,google/gemini-2.5-flash-lite
US11321615B1,Method and system for domain agnostic knowledge extraction,BLACKSWAN TECHNOLOGIES INC.,05/03/2022,neither,3,"The patent describes extracting knowledge from documents and integrating it into a knowledge graph based on a domain schema, which is a general information processing task.",False,,google/gemini-2.5-flash-lite
US11321164B2,Anomaly recognition in information technology environments,International Business Machines Corporation,05/03/2022,neither,2,"The patent describes identifying anomalies in log files for a software system based on error-event surges and time-series analysis, which is a general IT system monitoring function.",False,,google/gemini-2.5-flash-lite
US11329939B2,Spatial topic representation of messages,International Business Machines Corporation,05/10/2022,neither,3,"The patent describes generating a spatial visualization of topics in messages for a user, which is a general data visualization and organization tool.",False,,google/gemini-2.5-flash-lite
US11323402B2,Spatial topic representation of messages,International Business Machines Corporation,05/03/2022,neither,3,"The patent describes generating a spatial visualization of topics in messages for a user, which is a general data visualization and organization tool.",False,,google/gemini-2.5-flash-lite
US11334769B2,Mixup image captioning,International Business Machines Corporation,05/17/2022,neither,3,The patent describes augmenting caption datasets by interpolating features of image-caption pairs to train image and language models for generating captions for subsequent images.,False,,google/gemini-2.5-flash-lite
US11334720B2,Machine learned sentence span inclusion judgments,International Business Machines Corporation,05/17/2022,neither,2,"The patent describes a method for machine learning to judge sentence span inclusion, focusing on natural language processing and training data, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11341144B2,Methods of and systems for searching by incorporating user-entered information,"Pinterest, Inc.",05/24/2022,neither,3,"The patent describes managing a database and displaying search results in response to a search query, including re-ranking elements and storing supplemental data, which are general search functionalities.",False,,google/gemini-2.5-flash-lite
US11340764B2,Cross-domain shortlisting,,05/24/2022,neither,3,"The patent describes a method for identifying relevant information on a user interface and injecting actionable buttons for shortlisting, providing a universal list accessible across websites, with no indication of identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US11341330B1,Applied artificial intelligence technology for adaptive natural language understanding with term discovery,Narrative Science Inc.,05/24/2022,neither,3,"The patent describes adaptive mechanisms for learning concepts and classifying natural language sentences, and discovering unique terms for ontology updates, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11341333B2,Natural language sentence generation for radiology,Siemens Healthcare GmbH,05/24/2022,neither,3,"The patent describes generating a natural language sentence for a radiology report based on image processing and text analysis, which is a general medical application.",False,,google/gemini-2.5-flash-lite
US11341334B2,Method and apparatus for evaluating natural language input to identify actions and landmarks,HERE Global B.V.,05/24/2022,neither,3,"The patent describes a method for evaluating natural language input to identify actions and landmarks for generating a landmark graph, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11348240B2,Predicting total nucleic acid yield and dissection boundaries for histology slides,"TEMPUS LABS, INC.",05/31/2022,neither,3,"The patent describes a method for predicting nucleic acid yield and dissection boundaries for histology slides, which is a laboratory or research process.",False,,google/gemini-2.5-flash-lite
US11348572B2,Speech recognition method and apparatus,"Samsung Electronics Co., Ltd. Universite de Montreal",05/31/2022,neither,3,"The patent describes a method for determining pronunciations in an acoustic sequence by predicting duration and skipping predictions, which is a general speech recognition technique.",False,,google/gemini-2.5-flash-lite
US11341417B2,Method and apparatus for completing a knowledge graph,Fujitsu Limited,05/24/2022,neither,3,"The patent describes a method for completing a knowledge graph by identifying equivalent or inverse predicates and embedding them into a vector space, which is a general data processing task.",False,,google/gemini-2.5-flash-lite
US11343270B1,Systems and methods for post-quantum cryptography optimization,"WELLS FARGO BANK, N.A.",05/24/2022,neither,3,"The patent describes generating a risk profile data structure based on policy attributes to indicate data vulnerability in a PQC data environment, which is a general data security and optimization task.",False,,google/gemini-2.5-flash-lite
US11348661B2,Predicting total nucleic acid yield and dissection boundaries for histology slides,"TEMPUS LABS, INC.",05/31/2022,neither,3,"The patent describes a method for assessing nucleic acid yield and providing unstained slides for analysis, which is a laboratory procedure for biological samples.",False,,google/gemini-2.5-flash-lite
US11354287B2,Local orthogonal decomposition for maximum inner product search,GOOGLE LLC,06/07/2022,neither,3,"The patent describes techniques for indexing a database and processing queries using orthogonal decomposition and quantization for efficient inner product computation, with no mention of identifying, tracking, or monitoring people, nor any military or defense application.",False,,google/gemini-2.5-flash-lite
US11348664B1,Machine learning driven chemical compound replacement technology,"NotCo Delaware, LLC",05/31/2022,neither,3,"The patent describes techniques to suggest alternative chemical compounds to recreate or mimic a target flavor using artificial intelligence, which is a general chemical engineering application.",False,,google/gemini-2.5-flash-lite
US11354501B2,Definition retrieval and display,Spectacles LLC,06/07/2022,neither,3,"The patent describes a method for retrieving and displaying definitions from a text document, which is a general text processing function.",False,,google/gemini-2.5-flash-lite
US11354506B2,Coreference-aware representation learning for neural named entity recognition,"Baidu USA, LLC",06/07/2022,neither,3,"The patent describes learning coreference-aware word representations for the Named Entity Recognition (NER) task using a neural architecture, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11354565B2,Probability-based guider,"salesforce.com, inc.",06/07/2022,neither,3,"The patent describes a system for natural language processing tasks such as sentiment analysis using a combination of bag-of-words and LSTM models, with no indication of surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11354510B2,System and method for semantic analysis of song lyrics in a media content environment,SPOTIFY AB,06/07/2022,neither,3,"The patent describes semantic analysis of song lyrics for use cases like media content selection, recommendation, and advertisement delivery, none of which involve identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US11354590B2,Rule determination for black-box machine-learning models,Adobe Inc.,06/07/2022,neither,3,"The patent describes a system for determining rules for black-box machine-learning models by creating a proxy model and using a genetic algorithm to combine conditions, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11361251B2,Systems and methods of processing diverse data sets with a neural network to generate synthesized data sets for predicting a target metric,"Nasdaq, Inc.",06/14/2022,neither,2,"The patent describes a general method for generating synthesized data sets using a neural network to predict a target metric, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11354796B2,Image identification and retrieval for component fault analysis,GM GLOBAL TECHNOLOGY OPERATIONS LLC,06/07/2022,neither,3,"The patent describes a method for identifying and retrieving component digital images for fault analysis and corresponding remedial actions, which is a general technical process.",False,,google/gemini-2.5-flash-lite
US11360988B2,"Systems, methods and user interfaces in a patent management system","Black Hills IP Holdings, LLC",06/14/2022,neither,3,"The patent describes a system for proofing patent specifications by comparing claims, which is a document management and legal process, not related to surveillance or military applications.",False,,google/gemini-2.5-flash-lite
US11361242B2,Generating recommendations using a deep-learning model,"META PLATFORMS, INC.",06/14/2022,neither,3,"The patent describes generating recommendations using a deep-learning model to determine embeddings for entities and entity attributes, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11373045B2,Determining context and intent in omnichannel communications using machine learning based artificial intelligence (AI) techniques,ContactEngine Limited,06/28/2022,neither,2,"The patent describes a system for determining context and intent in conversations using machine learning for proactive, adaptive, and intelligent conversation, which is a general-purpose AI application for communication enhancement.",False,,google/gemini-2.5-flash-lite
US11361571B1,Term extraction in highly technical domains,International Business Machines Corporation,06/14/2022,neither,3,"The patent describes a method for fine-tuning a language model by extracting terminology terms from technical text documents, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11361052B2,"Method of formatting a weight matrix, an accelerator using the formatted weight matrix, and a system including the accelerator",SK hynix Inc. POSTECH ACADEMY-INDUSTRY FOUNDATION,06/14/2022,neither,1,"The patent describes a method for formatting a weight matrix for an accelerator, which is a general computational task without any described application to surveillance or military defense.",False,,google/gemini-2.5-flash-lite
US11361569B2,Hierarchical neural networks with granularized attention,KONINKLIJKE PHILIPS N.V.,06/14/2022,neither,3,"The patent describes techniques for generating and applying a hierarchical neural network model with granular attention to classify a document, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11373632B2,Using communicative discourse trees to create a virtual persuasive dialogue,Oracle International Corporation,06/28/2022,neither,3,"The patent describes transforming documents with argumentation into a dialogue form to present a virtual persuasive dialogue to a user, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11379345B2,System and method for controlled data extraction in computer networks,ROOKOUT LTD.,07/05/2022,neither,2,"The patent describes methods for monitoring and modifying data within a computer network based on program events and data calls, without specifying any application related to identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11379668B2,Topic models with sentiment priors based on distributed representations,"SAMSUNG ELECTRONICS CO., LTD.",07/05/2022,neither,3,"The patent describes a method for topic modeling with sentiment priors based on distributed representations for inputting reviews and determining topics, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11379519B2,Query response device and method,SEOUL NATIONAL UNIVERSITY R&DB FOUNDATION,07/05/2022,neither,3,"The patent describes a method for responding to queries based on video data, image frames, audio, and captions, focusing on feature extraction and similarity calculations for selecting a response from options, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11379724B1,System and method for domain specific neural network pruning,"MOFFETT TECHNOLOGIES CO., LIMITED",07/05/2022,neither,3,"The patent describes methods for domain-specific pruning of neural networks for inferencing in specific domains, with no mention of identifying, tracking, monitoring people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11379712B2,Avoiding cycles in neural networks,HEWLETT PACKARD ENTERPRISE DEVELOPMENT LP,07/05/2022,neither,3,"The patent describes a method for managing cycles in neural networks during a compilation process, focusing on graph structures and tensor operations, with no mention of identifying, tracking, or monitoring people, nor any military or defense applications.",False,,google/gemini-2.5-flash-lite
US11379669B2,Identifying ambiguity in semantic resources,International Business Machines Corporation,07/05/2022,neither,3,"The patent describes a system for dictionary membership management to identify ambiguity in semantic resources, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11380304B1,Generation of alternate representions of utterances,"Amazon Technologies, Inc.",07/05/2022,neither,3,"The patent describes a system for handling errors during automatic speech recognition to determine an alternative utterance, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11382514B1,Relative activation scores for brain parcels,Omniscient Neurotechnology Pty Limited,07/12/2022,neither,3,"The patent describes methods for generating explainability data for a medical condition using fMRI data and brain parcel activation scores, with no indication of identifying, tracking, or monitoring people outside of a medical diagnostic context.",False,,google/gemini-2.5-flash-lite
US11386270B2,Automatically identifying multi-word expressions,Unified Compliance Framework (Network Frontiers),07/12/2022,neither,3,"The patent describes a facility for identifying multi-word expressions in a natural language sentence using multiple natural language processing modules, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11386292B2,Method and system for auto multiple image captioning,Korea Electronics Technology Institute,07/12/2022,neither,3,"The patent describes a method for automatically generating multiple captions for an image, focusing on image caption generation and training models, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11386276B2,Method and system for language and domain acceleration with embedding alignment,International Business Machines Corporation,07/12/2022,neither,3,"The patent describes transforming embeddings of multiple languages and domains into a shared embedding space using cross-lingual and cross-domain learning processes, which is a general language technology task.",False,,google/gemini-2.5-flash-lite
US11386667B2,Video analysis using a deep fusion reasoning engine (DFRE),"Cisco Technology, Inc.",07/12/2022,dual_use_ambiguous,2,"The patent describes identifying objects within video data and generating an alert, which could be used for surveillance or other purposes without explicit indication.",False,,google/gemini-2.5-flash-lite
US11386369B2,Multi-attribute evaluation of narratives using event datasets,International Business Machines Corporation,07/12/2022,neither,2,"The patent describes techniques for evaluating narratives based on historical event datasets and user queries, focusing on plausibility and surprise, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11386890B1,Natural language understanding,"Amazon Technologies, Inc.",07/12/2022,neither,3,"The system determines a fine-tuned model to process user input and determine an alternative representation for a desired response, which is a general natural language processing task.",False,,google/gemini-2.5-flash-lite
US11388424B2,Making object-level predictions of the future state of a physical system,DeepMind Technologies Limited,07/12/2022,neither,2,"The patent describes a system for predicting the future state (position and velocity) of objects in a scene based on image frames, with no mention of identifying, tracking, or monitoring people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11392838B2,"Method, equipment, computing device and computer-readable storage medium for knowledge extraction based on TextCNN","Ping An Technology (Shenzhen) Co., Ltd.",07/19/2022,neither,3,"The patent describes a method for knowledge extraction based on TextCNN to extract knowledge graph triples, which is a general natural language processing task.",False,,google/gemini-2.5-flash-lite
US11403355B2,Ingestion and retrieval of dynamic source documents in an automated question answering system,"Ai Software, LLC",08/02/2022,neither,3,"The patent describes a method for generating an index of question-answer pairs and location metadata from source documents to answer user questions, which is a general information retrieval task.",False,,google/gemini-2.5-flash-lite
US11392954B2,Hierarchical machine learning model for performing a decision task and an explanation task,"Feedzai—Consultadoria e Inovação Tecnológica, S.A.",07/19/2022,neither,3,"The patent describes a general machine learning model for performing decision and explanation tasks, with no specific application to surveillance or military defense mentioned.",False,,google/gemini-2.5-flash-lite
US11403288B2,Querying a data graph using natural language queries,GOOGLE LLC,08/02/2022,neither,3,"The patent describes a method for querying a data graph using natural language, focusing on machine learning modules and entity identification within the graph, with no mention of people identification or military applications.",False,,google/gemini-2.5-flash-lite
US11393456B1,Spoken language understanding system,"Amazon Technologies, Inc.",07/19/2022,neither,3,"The patent describes a self-learning policy engine for spoken language understanding components to share contextual information and select actions, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11403467B2,Semantic correction of messages,International Business Machines Corporation,08/02/2022,neither,3,"The patent describes semantically analyzing a second message to modify a first message, which is a general text processing function.",False,,google/gemini-2.5-flash-lite
US11403488B2,Apparatus and method for recognizing image-based content presented in a structured layout,Hong Kong Applied Science and Technology Research Institute Company Limited,08/02/2022,neither,3,"The patent describes a method for extracting information from tables by merging characters into n-grams, words, and text lines using a two-stage GNN model, and then grouping these into cells, rows, columns, and key-value pairs, which is a general data processing task.",False,,google/gemini-2.5-flash-lite
US11403468B2,"Method and apparatus for generating vector representation of text, and related computer device","BEIJING BAIDU NETCOM SCIENCE AND TECHNOLOGY CO., LTD.",08/02/2022,neither,3,"The patent describes a method for generating vector representations of text using semantic models to indicate text topics, which is a general natural language processing task.",False,,google/gemini-2.5-flash-lite
US11403490B2,Reinforcement learning based locally interpretable models,Google LLC,08/02/2022,neither,1,"The patent describes a method for training a locally interpretable model using reinforcement learning and black-box models, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11403520B2,Neural network machine translation method and apparatus,"BAIDU ONLINE NETWORK TECHNOLOGY (BEIJING) CO., LTD.",08/02/2022,neither,3,"The patent describes a method for machine translation using neural networks and a prefix tree to determine candidate objects and a translation result, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11403534B2,Acquiring entity webpage link based on topological relationship graph,"Microsoft Technology Licensing, LLC",08/02/2022,neither,3,"The patent describes a chatbot that extracts opinions from candidate replies and compares them to its own stance to select replies, with the goal of exhibiting the chatbot's stance.",False,,google/gemini-2.5-flash-lite
US11403531B2,Factorized variational autoencoders,"Disney Enterprises, Inc.",08/02/2022,neither,3,"The patent describes learning latent representations of data using factorized variational autoencoders for compression, generalization, and interpretability, with no mention of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11409791B2,Joint heterogeneous language-vision embeddings for video tagging and search,"Disney Enterprises, Inc.",08/09/2022,neither,3,"The patent describes a system for modeling a joint language-visual space to find video content corresponding to a textual query, which is a general search and tagging function.",False,,google/gemini-2.5-flash-lite
US11410041B2,Method and device for de-prejudicing artificial intelligence based anomaly detection,Wipro Limited,08/09/2022,neither,2,"The patent describes a method for de-prejudicing AI models used for anomaly detection by adjusting feature sets and training data, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11416534B2,Classification of electronic documents,FUJITSU LIMITED,08/16/2022,neither,3,"The patent describes building a document-classifier model by applying machine learning to classify electronic documents into refined topics, which is a general machine learning task.",False,,google/gemini-2.5-flash-lite
US11409967B2,"Translation method and apparatus, and translation system","SAMSUNG ELECTRONICS CO., LTD.",08/09/2022,neither,3,"The patent describes a method for correcting a target word generated by translating a source sentence based on location information and mapping information, which is a general machine translation function.",False,,google/gemini-2.5-flash-lite
US11403557B2,"System and method for scalable, interactive, collaborative topic identification and tracking","Capital One Services, LLC",08/02/2022,neither,2,"The patent describes a platform for identifying and tracking topics within a corpus using machine learning, with features for automatic labeling and visualization of token contributions, which are general text analysis functions.",False,,google/gemini-2.5-flash-lite
US11416556B2,Natural language dialogue system perturbation testing,ACCENTURE GLOBAL SOLUTIONS LIMITED,08/16/2022,neither,2,"The patent describes generating perturbed variants of conversation data to test a natural language dialogue system and improve its training corpus, which is a general system improvement task.",False,,google/gemini-2.5-flash-lite
US11416681B2,Method and apparatus for determining a reply statement to a statement based on a sum of a probability of the reply statement being output in response to the statement and a second probability in which the statement is output in response to the statement and further based on a terminator,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED,08/16/2022,neither,3,"The patent describes determining a reply statement based on probabilities derived from a lexicon, which is a general natural language processing task.",False,,google/gemini-2.5-flash-lite
US11416709B2,"Method, apparatus, device and computer readable medium for generating VQA training data","BEIJING BAIDU NETCOM SCIENCE AND TECHNOLOGY CO., LTD.",08/16/2022,neither,3,"The patent describes generating training data for a Visual Question Answering (VQA) system, which is a general machine learning task.",False,,google/gemini-2.5-flash-lite
US11418476B2,Method and apparatus for detecting fake news in a social media network,Arizona Board of Regents on Behalf of Arizona State University,08/16/2022,neither,2,"The patent describes classifying propagation pathways of messages and taking action on messages, which is a general content moderation or filtering task, not directly identifying or tracking people.",False,,google/gemini-2.5-flash-lite
US11418463B2,Method and system of intelligently providing responses for a user in the user's absence,"MICROSOFT TECHNOLOGY LICENSING, LLC",08/16/2022,neither,3,"The patent describes a system for responding to messages when a recipient is unavailable by using an ML model to identify and provide requested information, with access determined by a sender's confidentiality group, which is a general-purpose automated response system.",False,,google/gemini-2.5-flash-lite
US11423238B2,Sentence embedding method and apparatus based on subword embedding and skip-thoughts,ELECTRONICS AND TELECOMMUNICATIONS RESEARCH INSTITUTE,08/23/2022,neither,3,"The patent describes a method for sentence embedding based on subword embedding and skip-thoughts, aiming to improve language model performance, particularly for agglutinative languages, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11418848B2,Device and method for interactive video presentation,TCL RESEARCH AMERICA INC.,08/16/2022,neither,3,"The patent describes a method for interactive video presentation allowing users to switch between 2D streaming and 3D exploration modes, with no indication of identifying, tracking, or monitoring people.",False,,google/gemini-2.5-flash-lite
US11423282B2,Autoencoder-based generative adversarial networks for text generation,"Huawei Technologies Co., Ltd.",08/23/2022,neither,3,"The patent describes an autoencoder-based generative adversarial network for text generation, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11423304B2,System and method for semantic analysis of multimedia data using attention-based fusion network,"Beijing Jingdong Shangke Information Technology Co., Ltd. JD.com American Technologies Corporation",08/23/2022,neither,3,"The patent describes a method for semantic analysis of multimedia data to obtain an answer to a task, which is a general-purpose language technology application.",False,,google/gemini-2.5-flash-lite
US11425189B2,Target intent-based clock speed determination and adjustment to limit total heat generated by multiple processors,"Magic Leap, Inc.",08/23/2022,neither,3,"The patent describes determining power profiles and adjusting clock speeds to limit heat generation based on application sections and target intents, which is a general computing optimization.",False,,google/gemini-2.5-flash-lite
US11423334B2,Semantic consistency of explanations in explainable artificial intelligence applications,"KYNDRYL, INC.",08/23/2022,neither,3,"The patent describes an explainable artificial intelligence (XAI) application that generates explanations for its output and uses semantic consistency checks to train itself, with no mention of identifying, tracking, monitoring people, or military applications.",False,,google/gemini-2.5-flash-lite
US11429352B2,Building pre-trained contextual embeddings for programming languages using specialized vocabulary,INTERNATIONAL BUSINESS MACHINES CORPORATION,08/30/2022,neither,3,"The patent describes building contextual embeddings for programming languages using specialized vocabulary, which is a general language technology task.",False,,google/gemini-2.5-flash-lite
US11425254B2,Systems and methods for chatbot generation,"Genesys Telecommunications Laboratories, Inc.",08/23/2022,neither,3,"The patent describes configuring chatbots for contact centers to respond to customer messages regarding specific topics, which is a general customer service application.",False,,google/gemini-2.5-flash-lite
US11425255B2,System and method for dialogue tree generation,"Genesys Telecommunications Laboratories, Inc.",08/23/2022,neither,3,"The patent describes generating dialogue trees for chatbots by grouping similar phrases and determining dialogue flows, which is a general language technology application.",False,,google/gemini-2.5-flash-lite
US11430219B2,Explainable video performance prediction,Adobe Inc.,08/30/2022,neither,3,"The patent describes predicting video performance and identifying key portions for editing to improve viewer response, which is a general content creation and optimization task.",False,,google/gemini-2.5-flash-lite
US11429660B2,"Photo processing method, device and computer equipment","GUANGDONG OPPO MOBILE TELECOMMUNICATIONS CORP., LTD.",08/30/2022,neither,3,"The patent describes a method for organizing photos into aggregation folders based on their characteristics and storage order, which is a general photo management function.",False,,google/gemini-2.5-flash-lite
US11430426B2,Relevant document retrieval to assist agent in real time customer care conversations,International Business Machines Corporation,08/30/2022,neither,3,"The patent describes an information retrieval system to assist a customer care agent by retrieving relevant documents based on customer utterances, focusing on enhancing agent efficiency rather than monitoring or identifying individuals.",False,,google/gemini-2.5-flash-lite
US11436414B2,Device and text representation method applied to sentence embedding,NATIONAL UNIVERSITY OF DEFENSE TECHNOLOGY,09/06/2022,neither,3,"The patent describes a method for generating sentence embeddings by determining parent and child words and obtaining interaction representations, aiming to improve accuracy and efficiency of sentence embeddings, which is a general natural language processing task.",False,,google/gemini-2.5-flash-lite
US11429899B2,Data model processing in machine learning using a reduced set of features,International Business Machines Corporation Massachusetts Institute of Technology,08/30/2022,neither,3,"The patent describes a method for training a predictive model using a reduced set of features, with no mention of identifying, tracking, monitoring, profiling people, or military/defense applications.",False,,google/gemini-2.5-flash-lite
US11436549B1,Machine learning system and method for predicting caregiver attrition,"ClearCare, Inc.",09/06/2022,neither,3,"The system predicts caregiver attrition based on work performance and satisfaction to help retain caregivers, which is a human resources function for the operator.",False,,google/gemini-2.5-flash-lite
US11436531B2,Machine learning-powered resolution resource service for HCI systems,"VMware, Inc.",09/06/2022,neither,3,"The patent describes a method for processing user requests about software or hardware issues by updating a data model and performing content matching, which is a general IT support function.",False,,google/gemini-2.5-flash-lite
US11437137B1,"Method, apparatus, and computer program product for using machine learning to encode a healthcare claim as a predefined sized vector","Change Healthcare Holdings, LLC",09/06/2022,neither,3,"The patent describes using machine learning to encode healthcare claims as vectors for predicting adjudication outcomes like probability of denial and days to pay, which is a standard data processing task.",False,,google/gemini-2.5-flash-lite
US11443115B2,Machine learning from tone analysis in online customer service,International Business Machines Corporation,09/13/2022,neither,3,"The patent describes analyzing words using a tone latent Dirichlet allocation (T-LDA) model to model tone intensity and provide representative words for emotional tone factors, which is a general language processing task.",False,,google/gemini-2.5-flash-lite
US11443120B2,Multimodal entity and coreference resolution for assistant systems,"Meta Platforms, Inc.",09/13/2022,neither,3,"The patent describes resolving coreferences to target objects and specific entities to provide attribute information in response to a user request, which is a general assistant system function.",False,,google/gemini-2.5-flash-lite
US11445232B2,Content provisioning system and method,"Magic Leap, Inc.",09/13/2022,neither,3,"The patent describes a system for provisioning content to a mobile device for user output, with no mention of identifying, tracking, monitoring, profiling, or extracting information about people, nor any explicit military or defense application.",False,,google/gemini-2.5-flash-lite
US11447127B2,Methods and apparatuses for operating a self-driving vehicle,"HONDA MOTOR CO., LTD. THE REGENTS OF THE UNIVERSITY OF CALIFORNIA",09/20/2022,neither,3,"The patent describes operating a self-driving vehicle by generating an attention map based on images and occupant notifications to provide steering or velocity control, which is a function of the vehicle's operation for its occupants.",False,,google/gemini-2.5-flash-lite
US11449536B2,Generating electronic summary documents for landing pages,"Microsoft Technology Licensing, LLC",09/20/2022,neither,3,"The patent describes generating summary documents for landing pages using a sequence to sequence model, which is a general text summarization task.",False,,google/gemini-2.5-flash-lite
US11450225B1,Machine grading of short answers with explanations,"Quizlet, Inc.",09/20/2022,neither,3,"The patent describes a method for machine grading of short answers with explanations, which is a general educational technology application.",False,,google/gemini-2.5-flash-lite
